LN_type,LN_bodyId,ORN_type,LN_hemisphere,right_weight,left_weight,contralateral_input_ratio,input_preference
lLN1_c,1702651358,ORN_VL2a,R,2.0,5.0,2.5,0.42857142857142855
lLN1_c,1702651358,ORN_DL2v,R,5.0,10.0,2.0,0.3333333333333333
lLN1_c,1702651358,ORN_VM7v,R,2.0,4.0,2.0,0.3333333333333333
lLN1_c,1702651358,ORN_DC2,R,1.0,2.0,2.0,0.3333333333333333
lLN1_c,1547454812,ORN_VL2a,R,2.0,5.0,2.5,0.42857142857142855
lLN1_c,1547454812,ORN_DL2v,R,1.0,4.0,4.0,0.6
lLN1_c,1547454812,ORN_DL1,R,1.0,6.0,6.0,0.7142857142857143
lLN1_c,1547454812,ORN_DA1,R,1.0,2.0,2.0,0.3333333333333333
lLN1_c,1547454812,ORN_DM2,R,2.0,5.0,2.5,0.42857142857142855
lLN1_c,1824101645,ORN_VL2a,R,3.0,5.0,1.6666666666666667,0.25
lLN1_c,1824101645,ORN_VC1,R,3.0,19.0,6.333333333333333,0.7272727272727273
lLN1_c,1824101645,ORN_DL2v,R,9.0,19.0,2.111111111111111,0.35714285714285715
lLN1_c,1824101645,ORN_DC4,R,5.0,10.0,2.0,0.3333333333333333
lLN1_c,1824101645,ORN_DM1,R,7.0,8.0,1.1428571428571428,0.06666666666666667
lLN1_c,5813047691,ORN_DL2v,R,4.0,5.0,1.25,0.1111111111111111
lLN1_c,5813047691,ORN_DC4,R,13.0,15.0,1.1538461538461537,0.07142857142857142
lLN1_c,5813047691,ORN_DM1,R,4.0,6.0,1.5,0.2
lLN1_c,5813047691,ORN_DM3,R,1.0,2.0,2.0,0.3333333333333333
lLN1_c,5813047691,ORN_DP1m,R,2.0,3.0,1.5,0.2
lLN1_c,5813047691,ORN_DL1,R,1.0,2.0,2.0,0.3333333333333333
lLN1_c,1578826464,ORN_VL2a,R,23.0,129.0,5.608695652173913,0.6973684210526315
lLN1_c,1578826464,ORN_VC1,R,1.0,2.0,2.0,0.3333333333333333
lLN1_c,1578826464,ORN_DM3,R,4.0,5.0,1.25,0.1111111111111111
lLN1_c,5813062199,ORN_VC3l,R,25.0,39.0,1.56,0.21875
lLN1_c,5813062199,ORN_DL2v,R,4.0,5.0,1.25,0.1111111111111111
lLN1_c,5813062199,ORN_DM2,R,2.0,4.0,2.0,0.3333333333333333
lLN1_b,5813078440,ORN_DM2,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,5813078440,ORN_DL5,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,5813078440,ORN_DC2,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,5813078440,ORN_DA1,R,1.0,3.0,3.0,0.5
lLN1_b,5813069055,ORN_DL2v,R,6.0,7.0,1.1666666666666667,0.07692307692307693
lLN1_b,5813069055,ORN_DL5,R,2.0,6.0,3.0,0.5
lLN1_b,5813069055,ORN_DL2d,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,5813069055,ORN_VL2a,R,3.0,5.0,1.6666666666666667,0.25
lLN1_b,5813069055,ORN_DL1,R,1.0,4.0,4.0,0.6
lLN1_b,5813069055,ORN_DP1l,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,1642623277,ORN_DL2v,R,3.0,4.0,1.3333333333333333,0.14285714285714285
lLN1_b,1642623277,ORN_DL5,R,3.0,18.0,6.0,0.7142857142857143
lLN1_b,1642623277,ORN_VL2a,R,10.0,29.0,2.9,0.48717948717948717
lLN1_b,1642623277,ORN_DP1l,R,2.0,4.0,2.0,0.3333333333333333
lLN1_b,5813054622,ORN_DP1m,R,1.0,3.0,3.0,0.5
lLN1_b,5813054622,ORN_DC4,R,4.0,5.0,1.25,0.1111111111111111
lLN1_b,5813054622,ORN_DL2v,R,2.0,5.0,2.5,0.42857142857142855
lLN1_b,5813054622,ORN_DL5,R,2.0,3.0,1.5,0.2
lLN1_b,5813054622,ORN_DC2,R,1.0,3.0,3.0,0.5
lLN1_b,5813054622,ORN_DM1,R,1.0,3.0,3.0,0.5
lLN1_b,5813054622,ORN_DA1,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,1610530558,ORN_DM2,R,1.0,3.0,3.0,0.5
lLN1_b,1610530558,ORN_DL2v,R,3.0,7.0,2.3333333333333335,0.4
lLN1_b,1610530558,ORN_DM1,R,2.0,5.0,2.5,0.42857142857142855
lLN1_b,5813054725,ORN_DL4,R,2.0,3.0,1.5,0.2
lLN1_b,5813054725,ORN_DC4,R,9.0,12.0,1.3333333333333333,0.14285714285714285
lLN1_b,5813054725,ORN_DM3,R,27.0,34.0,1.2592592592592593,0.11475409836065574
lLN1_b,5813054725,ORN_DL2v,R,4.0,5.0,1.25,0.1111111111111111
lLN1_b,5813054725,ORN_DL5,R,2.0,3.0,1.5,0.2
lLN1_b,5813054725,ORN_DL2d,R,2.0,6.0,3.0,0.5
lLN1_b,5813054725,ORN_VL2a,R,3.0,6.0,2.0,0.3333333333333333
lLN1_b,5813054777,ORN_DC4,R,7.0,8.0,1.1428571428571428,0.06666666666666667
lLN1_b,5813054777,ORN_VL2a,R,2.0,5.0,2.5,0.42857142857142855
lLN1_b,5813054777,ORN_DL1,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,5813054777,ORN_VM7v,R,1.0,3.0,3.0,0.5
lLN1_b,1640887603,ORN_DP1m,R,2.0,3.0,1.5,0.2
lLN1_b,1640887603,ORN_DC4,R,3.0,5.0,1.6666666666666667,0.25
lLN1_b,1640887603,ORN_DM2,R,8.0,31.0,3.875,0.5897435897435898
lLN1_b,1640887603,ORN_VL2a,R,5.0,17.0,3.4,0.5454545454545454
lLN1_b,1640887603,ORN_DL1,R,1.0,2.0,2.0,0.3333333333333333
lLN1_b,1640887603,ORN_DA1,R,3.0,4.0,1.3333333333333333,0.14285714285714285
lLN1_b,1640887603,ORN_DM6,R,1.0,2.0,2.0,0.3333333333333333
lLN2P_c,1640555311,ORN_DM1,R,41.0,61.0,1.4878048780487805,0.19607843137254902
lLN2P_c,1640555311,ORN_DM6,R,20.0,21.0,1.05,0.024390243902439025
lLN2P_c,1640555311,ORN_DL1,R,2.0,3.0,1.5,0.2
lLN2P_c,1640555311,ORN_DP1m,R,2.0,6.0,3.0,0.5
lLN2P_c,1640555311,ORN_VL2a,R,7.0,13.0,1.8571428571428572,0.3
lLN2P_c,1762704980,ORN_DC2,R,8.0,10.0,1.25,0.1111111111111111
lLN2P_c,1762704980,ORN_DC4,R,44.0,57.0,1.2954545454545454,0.12871287128712872
lLN2P_c,1762704980,ORN_DA1,R,33.0,49.0,1.4848484848484849,0.1951219512195122
lLN2P_c,1762704980,ORN_VC1,R,2.0,8.0,4.0,0.6
lLN2P_c,1762704980,ORN_DL4,R,38.0,69.0,1.8157894736842106,0.2897196261682243
lLN2P_c,1762704980,ORN_DM1,R,15.0,33.0,2.2,0.375
lLN2P_c,1762704980,ORN_DM2,R,1.0,2.0,2.0,0.3333333333333333
lLN2P_c,1762704980,ORN_DL2v,R,3.0,7.0,2.3333333333333335,0.4
lLN2P_c,1858171556,ORN_DC2,R,21.0,30.0,1.4285714285714286,0.17647058823529413
lLN2P_c,1858171556,ORN_DC4,R,31.0,63.0,2.032258064516129,0.3404255319148936
lLN2P_c,1858171556,ORN_DL4,R,47.0,63.0,1.3404255319148937,0.14545454545454545
lLN2P_c,1858171556,ORN_DM1,R,14.0,21.0,1.5,0.2
lLN2P_c,1858171556,ORN_DM3,R,2.0,4.0,2.0,0.3333333333333333
lLN2P_c,1858171556,ORN_DL5,R,21.0,45.0,2.142857142857143,0.36363636363636365
lLN2P_c,1858171556,ORN_VM7v,R,7.0,17.0,2.4285714285714284,0.4166666666666667
lLN2P_c,1858171556,ORN_VC3l,R,11.0,19.0,1.7272727272727273,0.26666666666666666
lLN2P_c,1858171556,ORN_DP1m,R,6.0,12.0,2.0,0.3333333333333333
lLN2P_c,2105086391,ORN_DC2,R,14.0,99.0,7.071428571428571,0.7522123893805309
lLN2P_c,2105086391,ORN_VC1,R,11.0,15.0,1.3636363636363635,0.15384615384615385
lLN2P_c,2105086391,ORN_DM1,R,5.0,10.0,2.0,0.3333333333333333
lLN2P_c,2105086391,ORN_DM6,R,30.0,48.0,1.6,0.23076923076923078
lLN2P_c,2105086391,ORN_DM2,R,22.0,38.0,1.7272727272727273,0.26666666666666666
lLN2P_c,2105086391,ORN_VM7v,R,4.0,11.0,2.75,0.4666666666666667
lLN2P_c,2105086391,ORN_DP1m,R,1.0,2.0,2.0,0.3333333333333333
lLN2P_c,5813132949,ORN_DC2,R,12.0,47.0,3.9166666666666665,0.5932203389830508
lLN2P_c,5813132949,ORN_DC4,R,50.0,68.0,1.36,0.15254237288135594
lLN2P_c,5813132949,ORN_DM4,R,15.0,29.0,1.9333333333333333,0.3181818181818182
lLN2P_c,5813132949,ORN_DC1,R,15.0,16.0,1.0666666666666667,0.03225806451612903
lLN2P_c,5813132949,ORN_DA1,R,14.0,34.0,2.4285714285714284,0.4166666666666667
lLN2P_c,5813132949,ORN_VC1,R,6.0,14.0,2.3333333333333335,0.4
lLN2P_c,5813132949,ORN_DM1,R,11.0,12.0,1.0909090909090908,0.043478260869565216
lLN2P_c,5813132949,ORN_DM3,R,17.0,35.0,2.0588235294117645,0.34615384615384615
lLN2P_c,5813132949,ORN_DL5,R,14.0,25.0,1.7857142857142858,0.28205128205128205
lLN2P_c,5813132949,ORN_DL1,R,5.0,17.0,3.4,0.5454545454545454
lLN2P_c,5813132949,ORN_DM2,R,10.0,22.0,2.2,0.375
lLN2P_c,5813132949,ORN_VM7v,R,6.0,7.0,1.1666666666666667,0.07692307692307693
lLN2P_c,5813132949,ORN_DP1m,R,2.0,7.0,3.5,0.5555555555555556
lLN2P_c,5813132949,ORN_VL2a,R,15.0,17.0,1.1333333333333333,0.0625
lLN2P_c,1639886198,ORN_DC2,R,33.0,61.0,1.8484848484848484,0.2978723404255319
lLN2P_c,1639886198,ORN_DM4,R,17.0,27.0,1.588235294117647,0.22727272727272727
lLN2P_c,1639886198,ORN_DA1,R,23.0,27.0,1.173913043478261,0.08
lLN2P_c,1639886198,ORN_VC1,R,3.0,18.0,6.0,0.7142857142857143
lLN2P_c,1639886198,ORN_DM1,R,13.0,25.0,1.9230769230769231,0.3157894736842105
lLN2P_c,1639886198,ORN_DM6,R,20.0,30.0,1.5,0.2
lLN2P_c,1639886198,ORN_DM3,R,34.0,59.0,1.7352941176470589,0.26881720430107525
lLN2P_c,1639886198,ORN_DL5,R,3.0,19.0,6.333333333333333,0.7272727272727273
lLN2P_c,1639886198,ORN_DL2v,R,2.0,7.0,3.5,0.5555555555555556
lLN2P_c,1639886198,ORN_VL2a,R,1.0,3.0,3.0,0.5
lLN2T_b,1640572741,ORN_DP1m,R,164.0,476.0,2.902439024390244,0.4875
lLN2T_b,1640572741,ORN_DC1,R,202.0,232.0,1.1485148514851484,0.06912442396313365
lLN2T_b,1640572741,ORN_DC4,R,17.0,19.0,1.1176470588235294,0.05555555555555555
lLN2T_b,1640572741,ORN_DC2,R,28.0,121.0,4.321428571428571,0.6241610738255033
lLN2T_b,1640572741,ORN_DL5,R,29.0,104.0,3.586206896551724,0.5639097744360902
lLN2T_b,1640572741,ORN_DP1l,R,89.0,183.0,2.056179775280899,0.34558823529411764
lLN2T_b,1640572741,ORN_DM1,R,222.0,500.0,2.2522522522522523,0.3850415512465374
lLN2T_b,1640572741,ORN_VM7v,R,25.0,89.0,3.56,0.5614035087719298
lLN2T_b,1640572741,ORN_DA1,R,197.0,547.0,2.7766497461928936,0.47043010752688175
lLN2T_b,1640572741,ORN_VC1,R,25.0,131.0,5.24,0.6794871794871795
lLN2T_b,1640572741,ORN_DM3,R,96.0,200.0,2.0833333333333335,0.35135135135135137
lLN2T_b,1640572741,ORN_DM4,R,120.0,193.0,1.6083333333333334,0.23322683706070288
lLN2T_b,1640572741,ORN_DL2v,R,53.0,113.0,2.1320754716981134,0.3614457831325301
lLN2T_b,1640572741,ORN_DM6,R,36.0,94.0,2.611111111111111,0.4461538461538462
lLN2T_b,1640572741,ORN_DL1,R,92.0,183.0,1.9891304347826086,0.33090909090909093
lLN2T_b,1640572741,ORN_DL2d,R,30.0,53.0,1.7666666666666666,0.27710843373493976
lLN2T_b,1640572741,ORN_VL2p,R,67.0,146.0,2.1791044776119404,0.37089201877934275
lLN2T_b,1640572741,ORN_DL4,R,67.0,163.0,2.4328358208955225,0.41739130434782606
lLN2T_b,1640572741,ORN_VC3l,R,20.0,29.0,1.45,0.1836734693877551
lLN2T_b,1640572741,ORN_VL2a,R,5.0,18.0,3.6,0.5652173913043478
lLN2T_b,1640572741,ORN_DL3,R,61.0,101.0,1.6557377049180328,0.24691358024691357
lLN2T_b,1640572741,ORN_DM2,R,21.0,51.0,2.4285714285714284,0.4166666666666667
lLN2T_b,5813034493,ORN_DP1m,R,95.0,303.0,3.1894736842105265,0.5226130653266332
lLN2T_b,5813034493,ORN_DC1,R,82.0,107.0,1.3048780487804879,0.13227513227513227
lLN2T_b,5813034493,ORN_DC4,R,137.0,310.0,2.2627737226277373,0.3870246085011186
lLN2T_b,5813034493,ORN_DC2,R,42.0,208.0,4.9523809523809526,0.664
lLN2T_b,5813034493,ORN_DL5,R,41.0,205.0,5.0,0.6666666666666666
lLN2T_b,5813034493,ORN_DM1,R,207.0,433.0,2.0917874396135265,0.353125
lLN2T_b,5813034493,ORN_VM7v,R,8.0,26.0,3.25,0.5294117647058824
lLN2T_b,5813034493,ORN_DA1,R,101.0,267.0,2.6435643564356437,0.45108695652173914
lLN2T_b,5813034493,ORN_VC1,R,15.0,95.0,6.333333333333333,0.7272727272727273
lLN2T_b,5813034493,ORN_VA3,R,11.0,13.0,1.1818181818181819,0.08333333333333333
lLN2T_b,5813034493,ORN_DM3,R,53.0,87.0,1.6415094339622642,0.24285714285714285
lLN2T_b,5813034493,ORN_DM4,R,107.0,170.0,1.588785046728972,0.22743682310469315
lLN2T_b,5813034493,ORN_DM6,R,114.0,233.0,2.043859649122807,0.34293948126801155
lLN2T_b,5813034493,ORN_DL1,R,100.0,257.0,2.57,0.43977591036414565
lLN2T_b,5813034493,ORN_DL4,R,12.0,27.0,2.25,0.38461538461538464
lLN2T_b,5813034493,ORN_VC3l,R,39.0,71.0,1.8205128205128205,0.2909090909090909
lLN2T_b,5813034493,ORN_DL3,R,27.0,73.0,2.7037037037037037,0.46
lLN2T_b,5813034493,ORN_DM2,R,28.0,41.0,1.4642857142857142,0.18840579710144928
lLN2F_b,5813024698,ORN_DP1m,R,304.0,738.0,2.4276315789473686,0.4165067178502879
lLN2F_b,5813024698,ORN_DC1,R,127.0,207.0,1.6299212598425197,0.23952095808383234
lLN2F_b,5813024698,ORN_DC4,R,95.0,354.0,3.7263157894736842,0.576837416481069
lLN2F_b,5813024698,ORN_DL2v,R,59.0,228.0,3.864406779661017,0.5888501742160279
lLN2F_b,5813024698,ORN_DP1l,R,92.0,246.0,2.6739130434782608,0.4556213017751479
lLN2F_b,5813024698,ORN_DL2d,R,21.0,80.0,3.8095238095238093,0.5841584158415841
lLN2F_b,5813024698,ORN_DM1,R,251.0,720.0,2.8685258964143427,0.48300720906282185
lLN2F_b,5813024698,ORN_DC2,R,45.0,296.0,6.5777777777777775,0.7360703812316716
lLN2F_b,5813024698,ORN_VA3,R,6.0,15.0,2.5,0.42857142857142855
lLN2F_b,5813024698,ORN_DL5,R,79.0,248.0,3.1392405063291138,0.5168195718654435
lLN2F_b,5813024698,ORN_VC3l,R,33.0,93.0,2.8181818181818183,0.47619047619047616
lLN2F_b,5813024698,ORN_VL2a,R,66.0,275.0,4.166666666666667,0.6129032258064516
lLN2F_b,5813024698,ORN_VL2p,R,66.0,158.0,2.393939393939394,0.4107142857142857
lLN2F_b,5813024698,ORN_VC1,R,20.0,167.0,8.35,0.786096256684492
lLN2F_b,5813024698,ORN_DM6,R,50.0,281.0,5.62,0.6978851963746223
lLN2F_b,5813024698,ORN_DM4,R,145.0,241.0,1.6620689655172414,0.24870466321243523
lLN2F_b,5813024698,ORN_VM7v,R,11.0,53.0,4.818181818181818,0.65625
lLN2F_b,5813024698,ORN_DA1,R,72.0,418.0,5.805555555555555,0.7061224489795919
lLN2F_b,5813024698,ORN_DL1,R,76.0,294.0,3.8684210526315788,0.5891891891891892
lLN2F_b,5813024698,ORN_DM3,R,40.0,103.0,2.575,0.4405594405594406
lLN2F_b,5813024698,ORN_DM2,R,23.0,92.0,4.0,0.6
lLN2F_b,1640909284,ORN_DP1m,R,263.0,737.0,2.802281368821293,0.474
lLN2F_b,1640909284,ORN_DC1,R,76.0,188.0,2.473684210526316,0.42424242424242425
lLN2F_b,1640909284,ORN_DC4,R,132.0,372.0,2.8181818181818183,0.47619047619047616
lLN2F_b,1640909284,ORN_DL2v,R,122.0,304.0,2.4918032786885247,0.4272300469483568
lLN2F_b,1640909284,ORN_DP1l,R,104.0,252.0,2.423076923076923,0.4157303370786517
lLN2F_b,1640909284,ORN_DL2d,R,59.0,181.0,3.0677966101694913,0.5083333333333333
lLN2F_b,1640909284,ORN_DM1,R,205.0,687.0,3.351219512195122,0.5403587443946188
lLN2F_b,1640909284,ORN_DC2,R,40.0,221.0,5.525,0.6934865900383141
lLN2F_b,1640909284,ORN_VA3,R,4.0,10.0,2.5,0.42857142857142855
lLN2F_b,1640909284,ORN_DL5,R,34.0,187.0,5.5,0.6923076923076923
lLN2F_b,1640909284,ORN_VC3l,R,48.0,127.0,2.6458333333333335,0.4514285714285714
lLN2F_b,1640909284,ORN_VL2a,R,230.0,578.0,2.5130434782608697,0.4306930693069307
lLN2F_b,1640909284,ORN_VL2p,R,86.0,237.0,2.755813953488372,0.4674922600619195
lLN2F_b,1640909284,ORN_VC1,R,20.0,107.0,5.35,0.6850393700787402
lLN2F_b,1640909284,ORN_DM6,R,20.0,101.0,5.05,0.6694214876033058
lLN2F_b,1640909284,ORN_DM4,R,86.0,256.0,2.9767441860465116,0.49707602339181284
lLN2F_b,1640909284,ORN_VM7v,R,35.0,102.0,2.914285714285714,0.48905109489051096
lLN2F_b,1640909284,ORN_DA1,R,72.0,538.0,7.472222222222222,0.7639344262295082
lLN2F_b,1640909284,ORN_DL1,R,58.0,202.0,3.4827586206896552,0.5538461538461539
lLN2F_b,1640909284,ORN_DM3,R,62.0,165.0,2.661290322580645,0.45374449339207046
lLN2F_b,1640909284,ORN_DL4,R,24.0,151.0,6.291666666666667,0.7257142857142858
lLN2F_b,1640909284,ORN_DM2,R,26.0,51.0,1.9615384615384615,0.3246753246753247
lLN2F_b,1640909284,ORN_DL3,R,9.0,18.0,2.0,0.3333333333333333
lLN2T_e,1640922516,ORN_DM2,R,59.0,124.0,2.1016949152542375,0.3551912568306011
lLN2T_e,1640922516,ORN_DC4,R,14.0,40.0,2.857142857142857,0.48148148148148145
lLN2T_e,1640922516,ORN_DL5,R,10.0,15.0,1.5,0.2
lLN2T_e,1640922516,ORN_VL2a,R,22.0,82.0,3.727272727272727,0.5769230769230769
lLN2T_e,1640922516,ORN_DC2,R,19.0,20.0,1.0526315789473684,0.02564102564102564
lLN2T_e,1640922516,ORN_DA1,R,40.0,53.0,1.325,0.13978494623655913
lLN2T_e,1640922516,ORN_VM7v,R,2.0,3.0,1.5,0.2
lLN2T_e,1699974843,ORN_DC4,R,26.0,34.0,1.3076923076923077,0.13333333333333333
lLN2T_e,1699974843,ORN_DM1,R,59.0,75.0,1.271186440677966,0.11940298507462686
lLN2T_e,1699974843,ORN_DL5,R,11.0,30.0,2.727272727272727,0.4634146341463415
lLN2T_e,1699974843,ORN_VL2a,R,18.0,25.0,1.3888888888888888,0.16279069767441862
lLN2T_e,1699974843,ORN_VC1,R,7.0,20.0,2.857142857142857,0.48148148148148145
lLN2T_e,1699974843,ORN_DM3,R,21.0,40.0,1.9047619047619047,0.3114754098360656
lLN2T_e,1699974843,ORN_DC2,R,13.0,28.0,2.1538461538461537,0.36585365853658536
lLN2T_e,1699974843,ORN_DL3,R,23.0,41.0,1.7826086956521738,0.28125
lLN2T_e,1699974843,ORN_DA1,R,29.0,56.0,1.9310344827586208,0.3176470588235294
lLN2T_e,1699974843,ORN_DL2d,R,7.0,9.0,1.2857142857142858,0.125
lLN2T_e,1699974843,ORN_VM7v,R,4.0,5.0,1.25,0.1111111111111111
lLN2T_e,1699974843,ORN_VL2p,R,4.0,10.0,2.5,0.42857142857142855
lLN2S,1762359683,ORN_DP1m,R,24.0,92.0,3.8333333333333335,0.5862068965517241
lLN2S,1762359683,ORN_DL2d,R,3.0,47.0,15.666666666666666,0.88
lLN2S,1762359683,ORN_DP1l,R,25.0,88.0,3.52,0.5575221238938053
lLN2S,1762359683,ORN_DL5,R,4.0,78.0,19.5,0.9024390243902439
