body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter,log_pn_output_weight_total
5901206553,il3LN6_L,il3LN6,il3LN6,il3LN,6492.0,1050.0,5442.0,0.6765249537892791,0.48999679299486043,1841.0,6330.0,0.29083728278041077,29.083728278041075,8.167456556082149,0.7653612704747651,0.5637618844768733,26,38,26,1.0,5.086525399915679,1,True,3.26528962586083
5813018460,il3LN6_R,il3LN6,il3LN6,il3LN,6266.0,1125.0,5141.0,0.6409192467283754,0.49632285264744996,2009.0,7089.0,0.28339681196219496,28.339681196219495,7.47637184370151,0.7266584922107564,0.4099628063866705,27,39,26,1.0,4.874761290173849,2,True,3.303196057420489
5813056598,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,688.0,142.0,546.0,0.5872093023255814,0.6516443837547734,1550.0,4670.0,0.3319057815845824,33.19057815845824,5.524625267665953,0.6914703783012134,0.659404166878287,22,48,22,1.0,4.314024252795527,3,True,3.190611797813605
1762359683,lLN2S(Star)_R,lLN2S,lLN2S,lLN2S,1013.0,187.0,826.0,0.6307996051332675,0.5681017273111535,843.0,3245.0,0.25978428351309707,25.978428351309706,5.454545454545454,0.5647484424197763,0.5627691234438776,22,46,22,1.0,4.2504239329188716,4,True,2.926342446625655
1702306037,lLN2S(Star)_R,lLN2S,lLN2S,lLN2S,752.0,156.0,596.0,0.5851063829787234,0.48031322651384456,1296.0,4289.0,0.30216833760783396,30.216833760783395,5.549079039403124,0.6295173700163208,0.5049575047803772,25,48,25,1.0,4.193930905717068,5,True,3.11293997608408
5813054726,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,1134.0,251.0,883.0,0.5573192239858906,0.2550071604457552,1638.0,5650.0,0.28991150442477875,28.991150442477874,5.0265486725663715,0.6039823008849557,0.4287866039119854,28,48,28,1.0,4.125188604732011,6,True,3.214578953570499
1640922754,lLN2S(Star)_R,lLN2S,lLN2S,lLN2S,518.0,103.0,415.0,0.6023166023166023,0.35988664586456226,903.0,3500.0,0.258,25.8,5.057142857142857,0.5375,0.47748428208077226,25,48,25,1.0,4.099866332900307,7,True,2.9561684304753633
1732995501,lLN2S(Star)_R,lLN2S,lLN2S,lLN2S,1072.0,230.0,842.0,0.5708955223880597,0.29676073451655816,1170.0,4402.0,0.26578827805542937,26.578827805542936,5.338482507950931,0.56550697458602,0.4740384654457056,26,47,26,1.0,4.033727032203175,8,True,3.068556895072363
1670627928,lLN2S(Star)_R,lLN2S,lLN2S,lLN2S,986.0,216.0,770.0,0.5618661257606491,0.406383389149745,1191.0,4481.0,0.26578888640928366,26.578888640928366,5.28899799151975,0.5778019269767036,0.46094162020324947,24,46,24,1.0,3.979915687205288,9,True,3.076276255404218
1916800213,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,876.0,177.0,699.0,0.5958904109589042,0.5380140131636806,719.0,3294.0,0.2182756527018822,21.82756527018822,3.764420157862781,0.7795559025067221,0.5606803028684745,18,28,18,1.0,3.9205127085265676,10,True,2.8573324964312685
1640909284,lLN2F_b(Full)_R,lLN2F_b,lLN2F,lLN2F,7640.0,1840.0,5800.0,0.518324607329843,0.25567422474379886,1905.0,15956.0,0.1193908247681123,11.93908247681123,1.830032589621459,0.2487308849335673,0.3811602888106599,31,48,31,1.0,3.9147824415560244,11,True,3.2801228963023075
5813069085,lLN2S(Star)_R,lLN2S,lLN2S,lLN2S,964.0,221.0,743.0,0.5414937759336099,0.20465657169762588,1228.0,4552.0,0.2697715289982425,26.977152899824254,5.645869947275923,0.5739819765920053,0.3488199280737859,30,47,30,1.0,3.8521629555948858,12,True,3.089551882886454
5813024698,lLN2F_b(Full)_R,lLN2F_b,lLN2F,lLN2F,7025.0,1700.0,5325.0,0.5160142348754448,0.34256655326530194,1636.0,16264.0,0.10059026069847515,10.059026069847516,1.7646335464830298,0.22353391266327813,0.49692253093424116,27,45,27,1.0,3.818825564835639,13,True,3.2140486794119414
5813075196,lLN2R_a(Regional)_R,lLN2R_a,lLN2R,lLN2R,887.0,176.0,711.0,0.6031567080045096,0.4234163674801383,553.0,2765.0,0.20000000000000004,20.000000000000004,4.990958408679927,0.6896551724137931,0.511510884330151,17,29,16,1.0,3.810240256380831,14,True,2.74350976472843
1672320134,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,503.0,128.0,375.0,0.49105367793240556,0.22693394476361445,1326.0,4760.0,0.2785714285714285,27.857142857142854,6.449579831932774,0.6055900621118012,0.37422030443893256,25,46,25,1.0,3.5310079134792347,15,True,3.1228709228644354
5813054773,l2LN18_R,l2LN18,l2LN18,l2LN,1284.0,350.0,934.0,0.45482866043613707,0.2421347081551732,2046.0,5741.0,0.356383905242989,35.6383905242989,5.434593276432677,0.8099634210067933,0.28714352308902946,27,44,27,1.0,3.4676731012665054,16,True,3.311117842662506
1670287030,lLN2F_a(Full)_R,lLN2F_a,lLN2F,lLN2F,3472.0,933.0,2539.0,0.46255760368663595,0.17085614117378484,1439.0,11663.0,0.12338163422790019,12.33816342279002,2.5465146188802192,0.25704507130812543,0.33672394891648094,32,48,32,1.0,3.363903173521744,17,True,3.1583624920952498
1578826464,lLN1_c_R,lLN1_c,lLN1,lLN1,216.0,58.0,158.0,0.4629629629629629,0.054083892328861356,1220.0,3723.0,0.32769272092398605,32.7692720923986,5.42573193661026,0.697218555157417,-0.01074563089769792,16,47,16,1.0,3.290474756532733,18,True,3.0867156639448825
5813034531,lLN2R_a(Regional)_R,lLN2R_a,lLN2R,lLN2R,645.0,147.0,498.0,0.5441860465116279,0.6819288119288119,350.0,2334.0,0.14995715509854327,14.995715509854326,4.927163667523565,0.8821009123443723,0.5917302832531258,9,17,9,1.0,3.189358084397704,19,True,2.545307116465824
5901218894,lLN2F_a(Full)_R,lLN2F_a,lLN2F,lLN2F,3935.0,1146.0,2789.0,0.41753494282083864,0.1382053787762963,1811.0,11694.0,0.15486574311612794,15.486574311612793,2.8903711304942705,0.32263696482526655,0.2710825010231328,32,48,32,1.0,3.1324250057150205,20,True,3.2581581933407944
1730327790,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,1470.0,443.0,1027.0,0.39727891156462586,0.4001990767212758,2109.0,5877.0,0.3588565594691169,35.88565594691169,4.79836651352731,0.7635245946151423,0.32914640888947844,27,47,27,1.0,3.0409488736452692,21,True,3.3242824552976926
1640572741,lLN2T_b(Tortuous)_R,lLN2T_b,lLN2T,lLN2T,5485.0,1710.0,3775.0,0.3764813126709207,0.09587972447444508,1982.0,6036.0,0.32836315440689195,32.8363154406892,3.8270377733598413,0.7462798963792999,0.2546287426468563,32,44,32,1.0,2.858383966343369,22,True,3.2973227142053028
5813034493,lLN2T_b(Tortuous)_R,lLN2T_b,lLN2T,lLN2T,4414.0,1376.0,3038.0,0.3765292251925691,0.06687456635565968,1758.0,6001.0,0.2929511748041993,29.29511748041993,5.032494584235961,0.681281801870231,0.09847139986728985,27,43,27,1.0,2.8136149156669283,23,True,3.245265839457461
1670916819,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,562.0,174.0,388.0,0.3807829181494662,0.11171445931736748,1016.0,1840.0,0.5521739130434783,55.21739130434783,41.52173913043478,2.760869565217391,0.18836586571463548,13,20,11,1.0,2.6367741152213378,24,True,3.0073209529227447
5813055277,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,1044.0,347.0,697.0,0.33524904214559387,0.2040590362054968,1735.0,4276.0,0.40575304022450887,40.57530402245089,8.559401309635174,0.8453188338010601,0.26875147570120483,26,48,26,1.0,2.5007362196619765,25,True,3.239549720840473
1667251683,lLN2T_d(Tortuous)_R,lLN2T_d,lLN2T,lLN2T,2548.0,856.0,1692.0,0.3281004709576138,-0.007005444656792705,1781.0,7078.0,0.2516247527550155,25.16247527550155,3.334275218988415,0.5242182349062824,0.17888608294230104,28,48,28,1.0,2.4559933219441565,26,True,3.250907699700856
5813024339,lLN2R_a(Regional)_R,lLN2R_a,lLN2R,lLN2R,390.0,112.0,278.0,0.4256410256410256,0.4039102353585113,315.0,2346.0,0.13427109974424553,13.427109974424553,4.092071611253197,1.0328546134172734,0.5245539135194307,6,13,5,1.0,2.4498800191164807,27,True,2.499687082618404
5813032595,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,778.0,267.0,511.0,0.31362467866323906,0.15934449655224547,1677.0,4099.0,0.4091241766284459,40.91241766284459,9.563308123932666,0.8523420346425956,0.2006566792674586,29,48,29,1.0,2.3287754812784383,28,True,3.2247919564926817
2135408892,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,1003.0,337.0,666.0,0.32801595214356927,0.22851313386464078,1059.0,2071.0,0.5113471752776436,51.13471752776436,35.296957991308545,1.966719904914014,0.2572021639276983,18,26,16,1.0,2.2849670563887448,29,True,3.0253058652647704
1671620613,v2LN30_R,v2LN30,v2LN30,v2LN3,1563.0,575.0,988.0,0.26423544465770954,-0.02505274593263546,5169.0,6211.0,0.8322331347609082,83.22331347609082,19.35276123007567,1.8494069661353516,0.0016637789797713876,22,45,22,1.0,2.2593789830956634,30,True,3.7134905430939424
1704347707,lLN2T_c(Tortuous)_R,lLN2T_c,lLN2T,lLN2T,2927.0,1041.0,1886.0,0.28869149299624186,0.07904793218284592,1672.0,5622.0,0.29740305940946277,29.74030594094628,7.915332621842761,0.660895687576584,0.18333000371322905,29,45,29,1.0,2.1427761453139276,31,True,3.2234959409623944
1669924220,lLN2T_d(Tortuous)_R,lLN2T_d,lLN2T,lLN2T,2411.0,830.0,1581.0,0.3114890087100788,0.16349673581029994,926.0,4699.0,0.19706320493722068,19.706320493722068,3.745477761225793,0.5630377283920591,0.282803973834033,21,35,20,1.0,2.1280784436913964,32,True,2.967079734144497
5813076969,lLN2R_b(Regional)_R,lLN2R_b,lLN2R,lLN2R,470.0,163.0,307.0,0.30638297872340425,0.09388505337941715,865.0,2195.0,0.3940774487471526,39.40774487471526,6.195899772209567,0.9611645091393964,0.17675947587953336,22,41,22,1.0,2.0723392060276398,33,True,2.937517892017347
1857485213,lLN16b_R,lLN16b,lLN16b,other lLN,30.0,5.0,25.0,0.6666666666666666,0.403968253968254,176.0,214.0,0.8224299065420559,82.2429906542056,58.87850467289719,6.853582554517133,0.36621315192743764,5,12,5,0.6,2.0704598930295313,34,True,2.247973266361807
1733056086,v2LN35_R,v2LN35,v2LN35,v2LN3,81.0,18.0,63.0,0.5555555555555556,0.453030303030303,39.0,474.0,0.08227848101265824,8.227848101265824,6.5400843881856545,1.1754068716094035,0.5934343434343434,5,7,2,1.0,2.0493774745077427,35,True,1.6020599913279623
5813130064,lLN1_a_R,lLN1_a,lLN1,lLN1,108.0,39.0,69.0,0.2777777777777778,0.26123376623376626,1554.0,4163.0,0.37328849387460966,37.32884938746096,10.905596925294258,0.8114967258143687,0.2950842490842491,20,46,20,1.0,2.0414530068370373,36,True,3.1917303933628562
1762354941,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,780.0,283.0,497.0,0.2743589743589744,0.08241843734121787,1676.0,4160.0,0.4028846153846154,40.28846153846154,7.5,0.8393429487179488,0.11168804199782756,29,48,29,1.0,2.037050021833547,37,True,3.2245330626060857
1856820145,lLN16b_R,lLN16b,lLN16b,other lLN,38.0,7.0,31.0,0.631578947368421,0.23198380566801619,64.0,103.0,0.6213592233009708,62.13592233009708,55.33980582524271,12.427184466019416,0.7421052631578947,4,5,2,0.76,2.0037058895499054,38,True,1.8129133566428555
1857799548,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,1038.0,367.0,671.0,0.2928709055876686,0.2835736050576708,927.0,1768.0,0.5243212669683258,52.43212669683258,34.78506787330316,2.0166202575704837,0.3265680421229318,17,26,16,1.0,2.001196191490371,39,True,2.967547976218862
2105086391,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,394.0,143.0,251.0,0.27411167512690354,-0.23597422191739845,1160.0,1911.0,0.6070120355834641,60.70120355834641,14.33804290947148,1.6405730691444975,-0.0628387335492566,15,37,14,1.0,1.9344162284857163,40,True,3.064832219738574
1671292719,lLN2T_c(Tortuous)_R,lLN2T_c,lLN2T,lLN2T,2074.0,767.0,1307.0,0.26036644165863065,0.12106855875239772,1647.0,5300.0,0.31075471698113205,31.075471698113205,7.90566037735849,0.6474056603773585,0.17211936478123904,29,48,29,1.0,1.9286169545098772,41,True,3.216957207361097
5813132949,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,566.0,207.0,359.0,0.26855123674911663,0.04210451727562588,1271.0,2154.0,0.5900649953574745,59.006499535747444,12.488393686165274,1.5947702577229037,0.12669892573323704,19,37,18,1.0,1.9196970902346473,42,True,3.104487111312395
1887168462,lLN16b_R,lLN16b,lLN16b,other lLN,30.0,6.0,24.0,0.6,0.46031746031746035,92.0,142.0,0.647887323943662,64.7887323943662,59.859154929577464,16.197183098591548,,2,4,0,0.6,1.6317358175351722,43,True,1.968482948553935
1826445251,lLN12a_R,lLN12a,lLN12a,other lLN,36.0,11.0,25.0,0.3888888888888889,0.16253006253006252,299.0,401.0,0.745635910224439,74.5635910224439,18.453865336658353,2.9825436408977555,0.1382876382876383,6,25,6,0.72,1.5970590929037363,44,True,2.4771212547196626
1858171556,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,483.0,187.0,296.0,0.22567287784679088,0.11300967883805807,997.0,1734.0,0.5749711649365629,57.497116493656286,13.206459054209919,1.5130820129909548,0.19104099483109258,16,38,16,1.0,1.558441215565113,45,True,2.999130541287371
1764388538,v2LN35_R,v2LN35,v2LN35,v2LN3,38.0,12.0,26.0,0.3684210526315789,0.4107142857142857,226.0,671.0,0.3368107302533532,33.681073025335316,16.84053651266766,1.08648622662372,0.25510204081632654,8,31,3,0.76,1.5189860048947927,46,True,2.3560258571931225
2041621893,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,1838.0,728.0,1110.0,0.20783460282916214,0.08425772412307243,1098.0,1956.0,0.5613496932515338,56.134969325153385,38.190184049079754,2.44065084022406,0.009719291930423339,19,23,17,1.0,1.4552903017313292,47,True,3.0409976924234905
1639886198,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,526.0,210.0,316.0,0.20152091254752852,0.05526758597906,1274.0,2096.0,0.6078244274809161,60.78244274809161,11.927480916030534,1.6884011874469889,0.025651389663857518,19,36,18,1.0,1.441015883088988,48,True,3.1055101847699738
1826825128,lLN13_R,lLN13,lLN13,other lLN,25.0,6.0,19.0,0.52,0.041666666666666664,206.0,309.0,0.6666666666666667,66.66666666666667,38.83495145631068,3.7037037037037033,0.4583333333333333,3,18,3,0.5,1.386506886248996,49,True,2.315970345456918
1640887603,lLN1_b_R,lLN1_b,lLN1,lLN1,144.0,58.0,86.0,0.19444444444444445,0.1209628133541177,1234.0,3515.0,0.3510668563300142,35.10668563300142,5.5761024182076815,0.7021337126600286,0.11512305478073036,18,50,18,1.0,1.384216215095404,50,True,3.0916669575956846
5813069055,lLN1_b_R,lLN1_b,lLN1,lLN1,88.0,36.0,52.0,0.18181818181818182,0.30367331081616794,1883.0,4935.0,0.38156028368794326,38.156028368794324,6.605876393110435,0.7631205673758865,0.24329642109303126,21,50,21,1.0,1.3711186282066017,51,True,3.2750808984568587
1668944259,v2LN35_R,v2LN35,v2LN35,v2LN3,183.0,71.0,112.0,0.22404371584699453,0.10801601400581858,87.0,586.0,0.14846416382252559,14.846416382252558,10.06825938566553,0.927901023890785,0.26845086377796656,11,16,7,1.0,1.0031191770142431,53,True,1.9444826721501687
1824101645,lLN1_c_R,lLN1_c,lLN1,lLN1,136.0,59.0,77.0,0.1323529411764706,0.0444959802102659,1625.0,4310.0,0.37703016241299303,37.7030162412993,6.937354988399072,0.7694493110469245,0.19084824033476155,21,49,21,1.0,0.9786015383966147,54,True,3.2111205412580492
1762704980,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,549.0,248.0,301.0,0.0965391621129326,-0.014245105629310462,1148.0,2199.0,0.5220554797635288,52.20554797635288,10.413824465666211,1.4109607561176456,0.04242008882419326,16,37,15,1.0,0.6802774239088962,55,True,3.060320028688285
